GenNHS_ID	GenNHS_Code_Key	GenNHS_Name	OverrideGenNHS_Name	ChemistListPrice_Amt	MoleculeGroup_Name	GenNhsSubGroup_Name	GenNhsSubGroup_ID	EffectiveFromCalendarPeriod_Number	EffectiveToCalendarPeriod_Number	AuditJob_ID	AuditCreate_Date	AuditUpdate_Date	AuditModify_Flag	AuditSource_Code	OverrideGenNHS_Code_Description
4421	ST96	STREPTOKINASE	NULL	179.40		STREPTOKINASE	1644	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4422	ST98	STREPTOKINASE	NULL	179.40		STREPTOKINASE	1644	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4423	STAV1	STAVUDINE	NULL	0.00		STAVUDINE	1641	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4424	STAV2	STAVUDINE	NULL	280.00	STAVUDINE	STAVUDINE	1641	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4425	STAV3	STAVUDINE	NULL	333.6827	STAVUDINE	STAVUDINE	1641	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4426	STAV4	STAVUDINE	NULL	444.9038	STAVUDINE	STAVUDINE	1641	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4427	STAV5	STAVUDINE	NULL	116.6833		STAVUDINE	1641	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4428	STER1	STERCULIA & FRANGULA	NULL	9.35		STERCULIA & FRANGULA	1642	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4429	STOC8	STOCKINGS	NULL	71.5909		STOCKINGS	1643	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4430	STR6	STREPTOKINASE	NULL	102.70		STREPTOKINASE	1644	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4431	STR7	STREPTOKINASE	NULL	79.37		STREPTOKINASE	1644	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4432	STR8	STREPTOKINASE	NULL	22.96		STREPTOKINASE	1644	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4433	STR9	STREPTOKINASE	NULL	39.45		STREPTOKINASE	1644	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4434	STRO3	STRONTIUM RANELATE	NULL	42.42	STRONTIUM RANELATE	STRONTIUM RANELATE	1645	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4435	STS1	SODIUM TETRADECYL SULPHATE	NULL	113.11		SODIUM TETRADECYL SULPHATE	1627	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4436	SU10	SULINDAC	NULL	2.20		SULINDAC	1653	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4437	SU11	SULINDAC	NULL	2.30		SULINDAC	1653	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4438	SU18	SULPHAMETHIZOLE	NULL	8.30		SULPHAMETHIZOLE	1654	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4439	SU19	SULPHAMETHIZOLE	NULL	8.30		SULPHAMETHIZOLE	1654	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4440	SU23	SULPHASALAZINE	NULL	15.60	SULFASALAZINE	SULPHASALAZINE	1655	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4441	SUC8	SUCRALFATE	NULL	14.7217	SUCRALFATE	SUCRALFATE	1646	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4442	SUC9	SUCRALFATE HYDROUS	NULL	17.00		SUCRALFATE HYDROUS	1647	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
5044	SUGA1	SUGAMMADEX	NULL	NULL		SUGAMMADEX	1648	NULL	NULL	5700648	2013-04-01 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
5045	SUGA2	SUGAMMADEX	NULL	NULL		SUGAMMADEX	1648	NULL	NULL	5700648	2013-04-01 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4443	SUL1	SULFACETAMIDE	NULL	3.8273	SULFACETAMIDE	SULFACETAMIDE	1649	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4444	SUL3	SULINDAC	NULL	7.7043	SULINDAC	SULINDAC	1653	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4445	SUL6	SULTHIAME	NULL	83.7727	SULTHIAME	SULTHIAME	1656	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4446	SUL8	SULTHIAME	NULL	35.20	SULTHIAME	SULTHIAME	1656	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4447	SULF1	SULFAMETHOXAZOLE/TRIMETHOPRIM	NULL	30.62		SULFAMETHOXAZOLE/TRIMETHOPRIM	1650	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4448	SUMA1	SUMATRIPTAN	NULL	63.53	SUMATRIPTAN	SUMATRIPTAN	1657	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4449	SUMA10	SUMATRIPTAN MK11 AUTOINJECT	NULL	119.1857	SUMATRIPTAN	SUMATRIPTAN MK11 AUTOINJECT	1658	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4450	SUMA11	SUMATRIPTAN MK11 REFILL	NULL	109.7093	SUMATRIPTAN	SUMATRIPTAN MK11 REFILL	1659	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4451	SUMA13	SUMATRIPTAN	NULL	28.3081	SUMATRIPTAN	SUMATRIPTAN	1657	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4452	SUMA14	SUMATRIPTAN  FAST DISINTEGRATE	SUMATRIPTAN	29.0412	SUMATRIPTAN	SUMATRIPTAN	1657	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4453	SUMA2	SUMATRIPTAN	NULL	25.56	SUMATRIPTAN	SUMATRIPTAN	1657	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4454	SUMA3	SUMATRIPTAN	NULL	109.57	SUMATRIPTAN	SUMATRIPTAN	1657	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4455	SUMA4	SUMATRIPTAN	NULL	100.69	SUMATRIPTAN	SUMATRIPTAN	1657	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4456	SUMA6	SUMATRIPTAN (AS SUCCINATE)	SUMATRIPTAN	7.8087	SUMATRIPTAN	SUMATRIPTAN	1657	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4457	SUMA8	SUMATRIPTAN	NULL	11.1565	SUMATRIPTAN	SUMATRIPTAN	1657	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4458	SUMA9	SUMATRIPTAN	NULL	16.09	SUMATRIPTAN	SUMATRIPTAN	1657	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4459	SUN1	SUNSCREEN 30+	NULL	4.73		SUNSCREEN 30+	1661	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4460	SUNI1	SUNITINIB MALATE	NULL	1757.78	SUNITINIB MALATE	SUNITINIB MALATE	1660	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4461	SUNI2	SUNITINIB MALATE	NULL	3445.34	SUNITINIB MALATE	SUNITINIB MALATE	1660	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4462	SUNI3	SUNITINIB MALATE	NULL	6821.02	SUNITINIB MALATE	SUNITINIB MALATE	1660	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
5411	SUNI4	SUNITINIB MALATE	NULL	NULL		SUNITINIB MALATE	1660	NULL	NULL	8489197	2015-09-01 00:00:00.000	2015-09-01 19:32:01.783	I	DW	NULL
4463	SUNS1	SUNSCREEN ALCOHOLIC	NULL	7.6364		SUNSCREEN ALCOHOLIC	1662	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
5284	SUNS12	SUNSCREEN	NULL	NULL		SUNSCREEN	1901	NULL	NULL	6852202	2015-02-01 00:00:00.000	2015-02-02 19:31:44.233	U	DW	NULL
4464	SUNS3	SUNSCREEN SENSITIVE	NULL	NULL		SUNSCREEN SENSITIVE	1663	NULL	NULL	5700648	2012-03-01 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4465	SUP1	SULFIUNPYRAZONE	NULL	26.1636		SULFIUNPYRAZONE	1652	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4466	SUPE1	DRESSING ALGINATE	NULL	37.23		DRESSING ALGINATE	544	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4467	SUPE2	DRESSING ALGINATE	NULL	37.23		DRESSING ALGINATE	544	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4468	SUPE3	DRESSING ALGINATE	NULL	75.90		DRESSING ALGINATE	544	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4469	SUR5	SURGICAL CEMENT SOLVENT	NULL	4.30		SURGICAL CEMENT SOLVENT	1664	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4470	SUR6	SURGICAL CEMENT SOLVENT	NULL	4.00		SURGICAL CEMENT SOLVENT	1664	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4471	SUR7	SURGICAL CEMENT SOLVENT	NULL	6.53		SURGICAL CEMENT SOLVENT	1664	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4472	SUR9	SURGICAL SKIN BOND ADHES	NULL	10.05		SURGICAL SKIN BOND ADHES	1665	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4473	SUZ9	SULFASALAZINE	NULL	21.66	SULFASALAZINE	SULFASALAZINE	1651	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4474	T145	TRIAMCINOLONE	NULL	3.32		TRIAMCINOLONE	1772	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4475	T146	TRIAMCINOLONE	NULL	3.32		TRIAMCINOLONE	1772	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4476	T564	THIOTEPA	NULL	14.0182		THIOTEPA	1727	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4477	TACR1	TACRINE	NULL	37.06		TACRINE	1666	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4478	TACR10	TACROLIMUS	NULL	880.7885	TACROLIMUS	TACROLIMUS	1667	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4479	TACR2	TACRINE	NULL	74.12		TACRINE	1666	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4480	TACR20	TACROLIMUS XL	NULL	52.8818	TACROLIMUS XL	TACROLIMUS XL	1669	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4481	TACR21	TACROLIMUS XL	NULL	211.49	TACROLIMUS XL	TACROLIMUS XL	1669	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4482	TACR22	TACROLIMUS XL	NULL	528.75	TACROLIMUS XL	TACROLIMUS XL	1669	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4483	TACR23	TACROLIMUS (S100)	NULL	49.18		TACROLIMUS (S100)	1668	NULL	NULL	11276794	2011-04-09 00:00:00.000	2016-08-01 19:33:22.167	U	DW	NULL
4484	TACR24	TACROLIMUS XL (S100)	NULL	196.7019		TACROLIMUS XL (S100)	1670	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4485	TACR25	TACROLIMUS XL (S100)	NULL	491.7692		TACROLIMUS XL (S100)	1670	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4486	TACR3	TACRINE	NULL	164.12		TACRINE	1666	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4487	TACR4	TACRINE	NULL	180.00		TACRINE	1666	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
5563	TACR45	TACROLIMUS	NULL	NULL		TACROLIMUS	1667	NULL	NULL	11276794	2016-08-01 00:00:00.000	2016-08-01 19:33:22.167	I	DW	NULL
5564	TACR47	TACROLIMUS (S100)	NULL	NULL		TACROLIMUS (S100)	1668	NULL	NULL	11276794	2016-08-01 00:00:00.000	2016-08-01 19:33:22.167	I	DW	NULL
5565	TACR49	TACROLIMUS (S100)	NULL	NULL		TACROLIMUS (S100)	1668	NULL	NULL	11276794	2016-08-01 00:00:00.000	2016-08-01 19:33:22.167	I	DW	NULL
4488	TACR5	TACROLIMUS (S100)	NULL	327.8365	TACROLIMUS	TACROLIMUS (S100)	1668	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
5566	TACR51	TACROLIMUS	NULL	NULL		TACROLIMUS	1667	NULL	NULL	11276794	2016-08-01 00:00:00.000	2016-08-01 19:33:22.167	I	DW	NULL
4489	TACR6	TACROLIMUS (S100)	NULL	819.19	TACROLIMUS	TACROLIMUS (S100)	1668	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4490	TACR7	TACROLIMUS (S100)	NULL	163.9231	TACROLIMUS	TACROLIMUS (S100)	1668	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4491	TACR8	TACROLIMUS	NULL	176.2545	TACROLIMUS	TACROLIMUS	1667	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4492	TACR9	TACROLIMUS	NULL	352.49	TACROLIMUS	TACROLIMUS	1667	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4493	TADA1	TADALAFIL	NULL	66.6091	TADALAFIL	TADALAFIL	1671	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4494	TADA2	TADALAFIL	NULL	69.8545	TADALAFIL	TADALAFIL	1671	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4495	TADA3	TADALAFIL	NULL	134.85	TADALAFIL	TADALAFIL	1671	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4496	TADA4	TADALAFIL	NULL	152.00	TADALAFIL	TADALAFIL	1671	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4497	TADA5	TADALAFIL	NULL	NULL	TADALAFIL	TADALAFIL	1671	NULL	NULL	5700648	2012-04-01 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
5106	TAFL1	TAFLUPROST	NULL	NULL		TAFLUPROST	1672	NULL	NULL	5700648	2013-09-02 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4498	TAM1	TAMOXIFEN	NULL	14.8335	TAMOXIFEN CITRATE	TAMOXIFEN	1674	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4499	TAM8	TAMOXIFEN	NULL	65.2364	TAMOXIFEN CITRATE	TAMOXIFEN	1674	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4500	TAMA1	TAMARINDUS INDICA SEED POLYSAC	NULL	8.5913		TAMARINDUS INDICA SEED POLYSAC	1673	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4501	TAMS1	TAMSULOSIN HYDROCHLORIDE	NULL	48.5273	TAMSULOSIN	TAMSULOSIN HYDROCHLORIDE	1676	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4502	TAMS3	TAMSULOSIN HYDROCHLORIDE	TAMSULOSIN	51.7636	TAMSULOSIN	TAMSULOSIN	1675	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	TAMSULOSIN MR-TAB 400MCG 30 TAMS3
4503	TAPE1	TAPES NON WOVEN RETENTION	NULL	14.9565		TAPES NON WOVEN RETENTION	1678	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
5059	TAPE10	TAPENTADOL	NULL	NULL		TAPENTADOL	1677	NULL	NULL	5700648	2013-05-01 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
5060	TAPE11	TAPENTADOL	NULL	NULL		TAPENTADOL	1677	NULL	NULL	5700648	2013-05-01 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
5061	TAPE12	TAPENTADOL	NULL	NULL		TAPENTADOL	1677	NULL	NULL	5700648	2013-05-01 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
5062	TAPE13	TAPENTADOL	NULL	NULL		TAPENTADOL	1677	NULL	NULL	5700648	2013-05-01 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
5063	TAPE14	TAPENTADOL	NULL	NULL		TAPENTADOL	1677	NULL	NULL	5700648	2013-05-01 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
5551	TAPE15	TAPENTADOL	NULL	NULL		TAPENTADOL	1677	NULL	NULL	11014249	2016-07-01 00:00:00.000	2016-07-01 19:34:06.133	I	DW	NULL
4504	TAPE2	TAPES NON WOVEN RETENTION	NULL	5.6087		TAPES NON WOVEN RETENTION	1678	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4505	TAPE3	TAPES NON WOVEN RETENTION	NULL	4.0174		TAPES NON WOVEN RETENTION	1678	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4506	TAPE4	PLASTER ADHES HYPOALL	NULL	4.0261		PLASTER ADHES HYPOALL	1411	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4507	TAPE5	PLASTER ADHES HYPOALL	NULL	4.0261		PLASTER ADHES HYPOALL	1411	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4508	TAZA1	TAZAROTENE	NULL	31.08	TAZAROTENE	TAZAROTENE	1680	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4509	TAZA2	TAZAROTENE	NULL	31.08	TAZAROTENE	TAZAROTENE	1680	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4510	TAZO4	PIPERACILLIN/TAZOBACTAM	NULL	16.29		PIPERACILLIN/TAZOBACTAM	1405	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4511	TAZO5	PIPERACILLIN/TAZOBACTAM	NULL	28.96		PIPERACILLIN/TAZOBACTAM	1405	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4512	TBS1	TERBUTALINE	NULL	14.9478	TERBUTALINE	TERBUTALINE	1702	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4513	TBS2	TERBUTALINE SULF	NULL	9.9217	TERBUTALINE SULF	TERBUTALINE SULF	1703	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4514	TE11	TERBINAFINE	NULL	114.35		TERBINAFINE	1700	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4515	TE46	TETRABENAZINE	NULL	62.00		TETRABENAZINE	1715	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4516	TE48	TETRACOSACTRIN	NULL	11.7909	TETRACOSACTRIN	TETRACOSACTRIN	1716	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4517	TE56	TESTOSTERONE UND	NULL	27.0522	TESTOSTERONE	TESTOSTERONE UND	1710	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4518	TE57	TETRACYCLINE	NULL	1.8636		TETRACYCLINE	1717	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4519	TE66	TESTOSTERONE ENANTHATE	NULL	23.5304	TESTOSTERONE	TESTOSTERONE ENANTHATE	1708	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4520	TE68	TESTOSTERONE EST	NULL	4.1304	TESTOSTERONE	TESTOSTERONE EST	1709	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4521	TE69	TESTOSTERONE EST	NULL	7.8435	TESTOSTERONE	TESTOSTERONE EST	1709	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4522	TEAM1	TELMISARTAN/AMLODIPINE	NULL	NULL	TELMISARTAN/AMLODIPINE	TELMISARTAN/AMLODIPINE	1686	NULL	NULL	5700648	2011-06-01 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4523	TEAM2	TELMISARTAN/AMLODIPINE	NULL	NULL	TELMISARTAN/AMLODIPINE	TELMISARTAN/AMLODIPINE	1686	NULL	NULL	5700648	2011-06-01 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4524	TEAM3	TELMISARTAN/AMLODIPINE	NULL	NULL	TELMISARTAN/AMLODIPINE	TELMISARTAN/AMLODIPINE	1686	NULL	NULL	5700648	2011-06-01 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4525	TEAM4	TELMISARTAN/AMLODIPINE	NULL	NULL	TELMISARTAN/AMLODIPINE	TELMISARTAN/AMLODIPINE	1686	NULL	NULL	5700648	2011-06-01 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
5198	TEEC1	TENOFOVIR/EMTRIC/ELVITEG/COBIC	NULL	NULL		TENOFOVIR/EMTRIC/ELVITEG/COBIC	1694	NULL	NULL	5700648	2014-05-02 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
5514	TEEC2	TENOFOVIR/EMTRIC/ELVITEG/COBIC	NULL	NULL		TENOFOVIR/EMTRIC/ELVITEG/COBIC	1694	NULL	NULL	10236040	2016-04-01 00:00:00.000	2016-04-01 19:32:39.243	I	DW	NULL
4526	TEF4	TERFENADINE	NULL	7.41		TERFENADINE	1704	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4527	TEGA6	TEGASEROD	NULL	42.35		TEGASEROD	1681	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4528	TEGA7	TEGASEROD	NULL	83.53		TEGASEROD	1681	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4529	TEIC1	TEICOPLANIN	NULL	106.45		TEICOPLANIN	1682	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
5046	TELA1	TELAPREVIR	NULL	NULL		TELAPREVIR	1683	NULL	NULL	5700648	2013-04-01 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4530	TELB1	TELBIVUDINE	NULL	250.8846	TELBIVUDINE	TELBIVUDINE	1684	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4531	TELM1	TELMISARTAN	NULL	13.2522	TELMISARTAN	TELMISARTAN	1685	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4532	TELM2	TELMISARTAN	NULL	19.5565	TELMISARTAN	TELMISARTAN	1685	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4533	TELM3	TELMISARTAN/HYDROCHLOROTHIAZID	NULL	15.0522	TELMISARTAN WITH HYDROCHLOROTHIAZIDE	TELMISARTAN/HYDROCHLOROTHIAZID	1687	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4534	TELM4	TELMISARTAN/HYDROCHLOROTHIAZID	NULL	21.3565	TELMISARTAN WITH HYDROCHLOROTHIAZIDE	TELMISARTAN/HYDROCHLOROTHIAZID	1687	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4535	TELM5	TELMISARTAN/HYDROCHLOROTHIAZID	NULL	23.1739	TELMISARTAN WITH HYDROCHLOROTHIAZIDE	TELMISARTAN/HYDROCHLOROTHIAZID	1687	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4536	TEM10	TEMAZEPAM	NULL	1.0609	TEMAZEPAM	TEMAZEPAM	1688	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4537	TEM6	TEMAZEPAM	NULL	17.97		TEMAZEPAM	1688	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
4538	TEM9	TEMAZEPAM	NULL	1.7636		TEMAZEPAM	1688	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
